file,type,pdbid,ff,md_or_mini,solvation,free_energy,interior_dielectric,pKa,score_avg,score_std,num_frame,comment
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,gbsa7,20,5.273272791,-62.8052,5.0016,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,gbsa8,1,5.273272791,-74.2687,5.7555,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,gbsa8,2,5.273272791,-67.2591,4.4443,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,gbsa8,4,5.273272791,-63.7543,4.5412,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,gbsa8,8,5.273272791,-62.0019,4.7903,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,gbsa8,12,5.273272791,-61.4178,4.8992,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,gbsa8,16,5.273272791,-61.1257,4.958,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,gbsa8,20,5.273272791,-60.9505,4.9947,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,pbsa,1,5.273272791,-21.8182,6.6266,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,pbsa,2,5.273272791,-25.3263,4.8342,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,pbsa,4,5.273272791,-26.9792,4.6802,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,pbsa,8,5.273272791,-27.6692,4.8081,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,pbsa,12,5.273272791,-27.8163,4.8735,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,pbsa,16,5.273272791,-27.84,4.9106,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/implicit7/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,implicit7,pbsa,20,5.273272791,-27.8249,4.9321,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa1,1,5.273272791,-53.1579,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa1,2,5.273272791,-58.7177,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa1,4,5.273272791,-61.4976,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa1,8,5.273272791,-62.8875,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa1,12,5.273272791,-63.3508,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa1,16,5.273272791,-63.5824,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa1,20,5.273272791,-63.7214,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa2,1,5.273272791,-42.9944,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa2,2,5.273272791,-53.7004,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa2,4,5.273272791,-59.0533,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa2,8,5.273272791,-61.7296,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa2,12,5.273272791,-62.6218,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa2,16,5.273272791,-63.0678,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa2,20,5.273272791,-63.3355,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa5,1,5.273272791,-43.3771,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa5,2,5.273272791,-53.8893,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa5,4,5.273272791,-59.1453,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa5,8,5.273272791,-61.7732,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa5,12,5.273272791,-62.6492,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa5,16,5.273272791,-63.0872,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa5,20,5.273272791,-63.3501,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa7,1,5.273272791,-41.4523,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa7,2,5.273272791,-52.939,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa7,4,5.273272791,-58.6823,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa7,8,5.273272791,-61.554,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa7,12,5.273272791,-62.5112,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa7,16,5.273272791,-62.9898,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa7,20,5.273272791,-63.2769,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa8,1,5.273272791,-51.8622,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa8,2,5.273272791,-58.0781,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa8,4,5.273272791,-61.1859,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa8,8,5.273272791,-62.7398,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa8,12,5.273272791,-63.258,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa8,16,5.273272791,-63.517,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,gbsa8,20,5.273272791,-63.6722,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,pbsa,1,5.273272791,-12.9202,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,pbsa,2,5.273272791,-23.1668,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,pbsa,4,5.273272791,-28.2204,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,pbsa,8,5.273272791,-30.7766,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,pbsa,12,5.273272791,-31.6204,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,pbsa,16,5.273272791,-32.0402,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/implicit7/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,implicit7,pbsa,20,5.273272791,-32.2968,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa1,1,5.273272791,-57.42,4.9472,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa1,2,5.273272791,-65.6868,3.1051,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa1,4,5.273272791,-69.8202,2.7735,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa1,8,5.273272791,-71.887,2.8433,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa1,12,5.273272791,-72.5759,2.9014,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa1,16,5.273272791,-72.9203,2.9364,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa1,20,5.273272791,-73.127,2.9593,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa2,1,5.273272791,-47.5182,4.4925,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa2,2,5.273272791,-60.7986,2.9075,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa2,4,5.273272791,-67.4388,2.7093,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa2,8,5.273272791,-70.7589,2.8234,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa2,12,5.273272791,-71.8656,2.891,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa2,16,5.273272791,-72.419,2.9299,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa2,20,5.273272791,-72.751,2.9547,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa5,1,5.273272791,-48.8282,5.1015,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa5,2,5.273272791,-61.4453,3.1073,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa5_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa5,4,5.273272791,-67.7539,2.7415,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa5_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa5,8,5.273272791,-70.9081,2.821,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa5_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa5,12,5.273272791,-71.9596,2.886,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa5_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa5,16,5.273272791,-72.4853,2.9251,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa5_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa5,20,5.273272791,-72.8007,2.9507,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa7_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa7,1,5.273272791,-48.6283,5.6309,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa7_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa7,2,5.273272791,-61.3466,3.3096,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa7_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa7,4,5.273272791,-67.7058,2.7895,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa7_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa7,8,5.273272791,-70.8854,2.8278,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa7_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa7,12,5.273272791,-71.9452,2.887,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa7_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa7,16,5.273272791,-72.4752,2.9248,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa7_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa7,20,5.273272791,-72.7931,2.9499,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa8_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa8,1,5.273272791,-57.1309,4.3774,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa8_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa8,2,5.273272791,-65.5441,2.7692,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa8_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa8,4,5.273272791,-69.7507,2.6248,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa8_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa8,8,5.273272791,-71.854,2.7824,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa8_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa8,12,5.273272791,-72.5551,2.8653,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa8_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa8,16,5.273272791,-72.9057,2.9118,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/gbsa8_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,gbsa8,20,5.273272791,-73.116,2.9412,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/pbsa_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,pbsa,1,5.273272791,-16.6671,6.1633,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/pbsa_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,pbsa,2,5.273272791,-28.8496,3.7235,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/pbsa_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,pbsa,4,5.273272791,-34.9506,3.0239,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/pbsa_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,pbsa,8,5.273272791,-37.979,2.9225,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/pbsa_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,pbsa,12,5.273272791,-38.9767,2.9278,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/pbsa_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,pbsa,16,5.273272791,-39.4664,2.9393,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/md/explicit/pbsa_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,md,explicit,pbsa,20,5.273272791,-39.7543,2.9499,250.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa1_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa1,1,5.273272791,-43.5374,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa1_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa1,2,5.273272791,-49.2094,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa1_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa1,4,5.273272791,-52.0452,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa1_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa1,8,5.273272791,-53.4632,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa1_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa1,12,5.273272791,-53.9358,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa1_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa1,16,5.273272791,-54.1721,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa1_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa1,20,5.273272791,-54.314,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa2_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa2,1,5.273272791,-34.9344,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa2_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa2,2,5.273272791,-44.9623,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa2_4/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa2,4,5.273272791,-49.9761,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa2_8/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa2,8,5.273272791,-52.4831,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa2_12/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa2,12,5.273272791,-53.3187,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa2_16/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa2,16,5.273272791,-53.7366,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa2_20/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa2,20,5.273272791,-53.9873,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa5_1/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa5,1,5.273272791,-35.5421,0.0,1.0,sl
/home/dejun/workspace/NLmmgbsa/results/dna/1R4E/bsc1/no/explicit/gbsa5_2/FINAL_RESULTS_MMPBSA.dat,dna,1R4E,bsc1,no,explicit,gbsa5,2,5.273272791,-45.2623,0.0,1.0,sl
